"POLLUTANT_CODE","POLLUTANT_DESC","SRS_ID","POLLUTANT_CATEGORY_CODE","CHEMICAL_FORMULA","CHEMICAL_ABSTRACT_SERVICE_NMBR","USER_FLAG","USER_ID","STATUS_FLAG","EPA_ID","CREATED_BY","CREATED_DATE","UPDATED_BY","UPDATED_DATE","SRS_SYSTEMATIC_NAME"
3174,"PCB CAPACITOR","P1CONV","","","","",,"I","","ICIS_PHASE_I",24-JUN-05,"ICIS",03-FEB-07,"PCB CAPACITOR"
3175,"PCB CONTAINERS","P1CONV","","","","",,"I","","ICIS_PHASE_I",24-JUN-05,"ICIS",03-FEB-07,"PCB CONTAINERS"
3179,"PCB WASTE","P1CONV","","","","",,"I","","ICIS_PHASE_I",24-JUN-05,"ICIS",03-FEB-07,"PCB WASTE"
3180,"PCB, LEAD, POSSIBLY COPPE_____4","P1CONV","","","","",,"I","","ICIS_PHASE_I",24-JUN-05,"ICIS",03-FEB-07,"PCB, LEAD, POSSIBLY COPPE_____4"
3181,"PCB, VOC, METALS","P1CONV","","","","",,"I","","ICIS_PHASE_I",24-JUN-05,"ICIS",03-FEB-07,"PCB, VOC, METALS"
3182,"PCB-1260","P1CONV","","","","",,"I","","ICIS_PHASE_I",24-JUN-05,"ICIS",03-FEB-07,"PCB-1260"
3189,"PCBS","P1CONV","","","1336363","",,"I","","ICIS_PHASE_I",24-JUN-05,"SCR_5162",04-MAY-07,"PCBS"
3190,"PCBS - AROCLOR 1254","P1CONV","","","","",,"I","","ICIS_PHASE_I",24-JUN-05,"ICIS",03-FEB-07,"PCBS - AROCLOR 1254"
3191,"PCBS 44 TRANSFORMERS & 1200 CAPACITORS","P1CONV","","","","",,"I","","ICIS_PHASE_I",24-JUN-05,"ICIS",03-FEB-07,"PCBS 44 TRANSFORMERS & 1200 CAPACITORS"
3193,"PCBS/ASKAVEL","P1CONV","","","1336363","",,"I","","ICIS_PHASE_I",24-JUN-05,"SCR_5162",04-MAY-07,"PCBS/ASKAVEL"
3196,"PEAT","P1CONV","","","","",,"I","","ICIS_PHASE_I",24-JUN-05,"ICIS",03-FEB-07,"PEAT"
3197,"PECAL COLIFORM","P1CONV","","","","",,"I","","ICIS_PHASE_I",24-JUN-05,"ICIS",03-FEB-07,"PECAL COLIFORM"
3198,"PEINS","P1CONV","","","","",,"I","","ICIS_PHASE_I",24-JUN-05,"ICIS",03-FEB-07,"PEINS"
3200,"PENCAPP-M","P1CONV","","","","",,"I","","ICIS_PHASE_I",24-JUN-05,"ICIS",03-FEB-07,"PENCAPP-M"
3201,"PENDACHLOROPHENOL","P1CONV","","","","",,"I","","ICIS_PHASE_I",24-JUN-05,"ICIS",03-FEB-07,"PENDACHLOROPHENOL"
3202,"PENNCAP M","P1CONV","","","","",,"I","","ICIS_PHASE_I",24-JUN-05,"ICIS",03-FEB-07,"PENNCAP M"
3203,"PENONL","P1CONV","","","","",,"I","","ICIS_PHASE_I",24-JUN-05,"ICIS",03-FEB-07,"PENONL"
3204,"PENTA CHLOROPHENOL","P1CONV","","","","",,"I","","ICIS_PHASE_I",24-JUN-05,"ICIS",03-FEB-07,"PENTA CHLOROPHENOL"
3206,"PENTACHLOROBENZENE","P1CONV","","","","",,"I","","ICIS_PHASE_I",24-JUN-05,"ICIS",03-FEB-07,"PENTACHLOROBENZENE"
3207,"PENTACHLOROPHENOL","P1CONV","","","","",,"I","","ICIS_PHASE_I",24-JUN-05,"SCR_5162",04-MAY-07,"PENTACHLOROPHENOL"
3210,"PENTACHLOROPHENOLS","P1CONV","","","","",,"I","","ICIS_PHASE_I",24-JUN-05,"ICIS",03-FEB-07,"PENTACHLOROPHENOLS"
3211,"PENTACHLORPHENOL-PCP","P1CONV","","","","",,"I","","ICIS_PHASE_I",24-JUN-05,"ICIS",03-FEB-07,"PENTACHLORPHENOL-PCP"
3213,"PER","P1CONV","","","","",,"I","","ICIS_PHASE_I",24-JUN-05,"ICIS",03-FEB-07,"PER"
3214,"PERCHLOETHYLENE","P1CONV","","","127184","",,"I","","ICIS_PHASE_I",24-JUN-05,"ICIS",03-FEB-07,"PERCHLOETHYLENE"
3215,"Perchlorate [ClO4]","962480","WTR","","14797730","",,"A","","ICIS_PHASE_I",24-JUN-05,"SCR_9071",26-JUL-13,"Perchlorate"
3217,"PERCHLOROETHELENE","P1CONV","","","","",,"I","","ICIS_PHASE_I",24-JUN-05,"ICIS",03-FEB-07,"PERCHLOROETHELENE"
3218,"PERCHLOROETHLENE","P1CONV","","","","",,"I","","ICIS_PHASE_I",24-JUN-05,"ICIS",03-FEB-07,"PERCHLOROETHLENE"
3222,"PERCHLOROETHYLENE SLUDGE","P1CONV","","","127184","",,"I","","ICIS_PHASE_I",24-JUN-05,"SCR_5162",04-MAY-07,"PERCHLOROETHYLENE SLUDGE"
3223,"PERCHORETHYLENE","P1CONV","","","","",,"I","","ICIS_PHASE_I",24-JUN-05,"SCR_5162",04-MAY-07,"PERCHORETHYLENE"
3225,"PERMANAGANATE, SILVER CYANIDE","P1CONV","","","","",,"I","","ICIS_PHASE_I",24-JUN-05,"ICIS",03-FEB-07,"PERMANAGANATE, SILVER CYANIDE"
3226,"PERMIT","P1CONV","","","","",,"I","","ICIS_PHASE_I",24-JUN-05,"ICIS",03-FEB-07,"PERMIT"
3227,"PEROXIDE","P1CONV","","","","",,"I","","ICIS_PHASE_I",24-JUN-05,"ICIS",03-FEB-07,"PEROXIDE"
3228,"PERTICULELES","P1CONV","","","","",,"I","","ICIS_PHASE_I",24-JUN-05,"ICIS",03-FEB-07,"PERTICULELES"
3229,"PES","P1CONV","","","","",,"I","","ICIS_PHASE_I",24-JUN-05,"ICIS",03-FEB-07,"PES"
3230,"PESCHLOROETHYLENE","P1CONV","","","","",,"I","","ICIS_PHASE_I",24-JUN-05,"ICIS",03-FEB-07,"PESCHLOROETHYLENE"
3231,"PESIDUAL INSECT SPRAY","P1CONV","","","","",,"I","","ICIS_PHASE_I",24-JUN-05,"ICIS",03-FEB-07,"PESIDUAL INSECT SPRAY"
3232,"PEST","P1CONV","","","","",,"I","","ICIS_PHASE_I",24-JUN-05,"ICIS",03-FEB-07,"PEST"
3233,"PESTCIDES","P1CONV","","","","",,"I","","ICIS_PHASE_I",24-JUN-05,"ICIS",03-FEB-07,"PESTCIDES"
3235,"PESTICIDE","P1CONV","","","","",,"I","","ICIS_PHASE_I",24-JUN-05,"ICIS",03-FEB-07,"PESTICIDE"
3236,"PESTICIDE [ROUNDUP ULTRA]","P1CONV","","","","",,"I","","ICIS_PHASE_I",24-JUN-05,"SCR_9071",26-JUL-13,"PESTICIDE [ROUNDUP ULTRA]"
3237,"PESTICIDE [RUP]","P1CONV","","","","",,"I","","ICIS_PHASE_I",24-JUN-05,"SCR_9071",26-JUL-13,"PESTICIDE [RUP]"
3238,"PESTICIDE DRIFT","P1CONV","","","","",,"I","","ICIS_PHASE_I",24-JUN-05,"ICIS",03-FEB-07,"PESTICIDE DRIFT"
3239,"PESTICIDE MISLABELING","P1CONV","","","","",,"I","","ICIS_PHASE_I",24-JUN-05,"ICIS",03-FEB-07,"PESTICIDE MISLABELING"
3240,"PESTICIDE PRODUCER","P1CONV","","","","",,"I","","ICIS_PHASE_I",24-JUN-05,"ICIS",03-FEB-07,"PESTICIDE PRODUCER"
3241,"PESTICIDE RUNOFF","P1CONV","","","","",,"I","","ICIS_PHASE_I",24-JUN-05,"ICIS",03-FEB-07,"PESTICIDE RUNOFF"
3243,"PESTICIDE, HERBICIDE & FERTILIZER COMPOUNDS","P1CONV","","","","",,"I","","ICIS_PHASE_I",24-JUN-05,"ICIS",03-FEB-07,"PESTICIDE, HERBICIDE & FERTILIZER COMPOUNDS"
3246,"PESTICIDES AND OTHE CONTAMINANTS","P1CONV","","","","",,"I","","ICIS_PHASE_I",24-JUN-05,"ICIS",03-FEB-07,"PESTICIDES AND OTHE CONTAMINANTS"
3247,"PESTICIDES[AMMONIUM CHLORIDE CMPDS]","P1CONV","","","","",,"I","","ICIS_PHASE_I",24-JUN-05,"SCR_9071",26-JUL-13,"PESTICIDES[AMMONIUM CHLORIDE CMPDS]"
3248,"PESTICIDES,","P1CONV","","","","",,"I","","ICIS_PHASE_I",24-JUN-05,"ICIS",03-FEB-07,"PESTICIDES,"
3249,"PESTICIDES, AB-50","P1CONV","","","","",,"I","","ICIS_PHASE_I",24-JUN-05,"ICIS",03-FEB-07,"PESTICIDES, AB-50"
3250,"PESTICIDES/HERBICIDES","P1CONV","","","","",,"I","","ICIS_PHASE_I",24-JUN-05,"ICIS",03-FEB-07,"PESTICIDES/HERBICIDES"
3252,"PETACHLOROPHENOL","P1CONV","","","","",,"I","","ICIS_PHASE_I",24-JUN-05,"ICIS",03-FEB-07,"PETACHLOROPHENOL"
3253,"PETERSENS POCKET GOP","P1CONV","","","","",,"I","","ICIS_PHASE_I",24-JUN-05,"ICIS",03-FEB-07,"PETERSENS POCKET GOP"
3254,"PETRO. DISTILLATES","P1CONV","","","","",,"I","","ICIS_PHASE_I",24-JUN-05,"ICIS",03-FEB-07,"PETRO. DISTILLATES"
2817,"Nitrogen","153122","WTR","","7727379","",,"A","","ICIS_PHASE_I",24-JUN-05,"SCR_5162",04-MAY-07,"Nitrogen"
2819,"NITROGEN [LIQUID]","P1CONV","","","727379","",,"I","","ICIS_PHASE_I",24-JUN-05,"SCR_9071",26-JUL-13,"NITROGEN [LIQUID]"
2821,"NITROGEN - INORGANIC","P1CONV","","","","",,"I","","ICIS_PHASE_I",24-JUN-05,"ICIS",03-FEB-07,"NITROGEN - INORGANIC"
2824,"NITROGEN DIOXIDE","P1CONV","","","","",,"I","","ICIS_PHASE_I",24-JUN-05,"ICIS",03-FEB-07,"NITROGEN DIOXIDE"
2825,"NITROGEN DIOXIDE/PM 10","P1CONV","","","","",,"I","","ICIS_PHASE_I",24-JUN-05,"ICIS",03-FEB-07,"NITROGEN DIOXIDE/PM 10"
2373,"LISTED WASTES","P1CONV","","","","",,"I","","ICIS_PHASE_I",24-JUN-05,"ICIS",03-FEB-07,"LISTED WASTES"
2308,"LEAD IN SOIL AND DUST IN BUILDING","P1CONV","","","","",,"I","","ICIS_PHASE_I",24-JUN-05,"ICIS",03-FEB-07,"LEAD IN SOIL AND DUST IN BUILDING"
2309,"LEAD IN SOILS","P1CONV","","","","",,"I","","ICIS_PHASE_I",24-JUN-05,"ICIS",03-FEB-07,"LEAD IN SOILS"
2310,"LEAD MONOXIDE","P1CONV","","","1317368","",,"I","","ICIS_PHASE_I",24-JUN-05,"ICIS",03-FEB-07,"LEAD MONOXIDE"
2313,"LEAD OXIDES","P1CONV","","","","",,"I","","ICIS_PHASE_I",24-JUN-05,"ICIS",03-FEB-07,"LEAD OXIDES"
2314,"LEAD PHOSPHATE","P1CONV","","","","",,"I","","ICIS_PHASE_I",24-JUN-05,"ICIS",03-FEB-07,"LEAD PHOSPHATE"
2315,"LEAD SHOT","P1CONV","","","","",,"I","","ICIS_PHASE_I",24-JUN-05,"ICIS",03-FEB-07,"LEAD SHOT"
2318,"LEAD, ARSENIC","P1CONV","","","","",,"I","","ICIS_PHASE_I",24-JUN-05,"ICIS",03-FEB-07,"LEAD, ARSENIC"
2433,"MARKSMAN","P1CONV","","","","",,"I","","ICIS_PHASE_I",24-JUN-05,"ICIS",03-FEB-07,"MARKSMAN"
2441,"MEDICAL WASTE","P1CONV","","","","",,"I","","ICIS_PHASE_I",24-JUN-05,"ICIS",03-FEB-07,"MEDICAL WASTE"
2448,"Mercury","149633","WTR","","7439976","",,"A","","ICIS_PHASE_I",24-JUN-05,"SCR_5162",04-MAY-07,"Mercury"
2455,"MERCURY LEAD ASBESTOS","P1CONV","","","","",,"I","","ICIS_PHASE_I",24-JUN-05,"ICIS",03-FEB-07,"MERCURY LEAD ASBESTOS"
2465,"METAL HYDROXIDE SLUDGE","P1CONV","","","","",,"I","","ICIS_PHASE_I",24-JUN-05,"ICIS",03-FEB-07,"METAL HYDROXIDE SLUDGE"
2474,"METALS, FUEL OIL","P1CONV","","","","",,"I","","ICIS_PHASE_I",24-JUN-05,"ICIS",03-FEB-07,"METALS, FUEL OIL"
2482,"METALS; VOCS; SOLUTIONS","P1CONV","","","","",,"I","","ICIS_PHASE_I",24-JUN-05,"ICIS",03-FEB-07,"METALS; VOCS; SOLUTIONS"
2492,"METHANOL [AMOUNT VARIOUS]","P1CONV","","","67561","",,"I","","ICIS_PHASE_I",24-JUN-05,"SCR_9071",26-JUL-13,"METHANOL [AMOUNT VARIOUS]"
2507,"METHYL ALCOHOL","P1CONV","","","67561","",,"I","","ICIS_PHASE_I",24-JUN-05,"SCR_5162",04-MAY-07,"METHYL ALCOHOL"
2516,"METHYL ETHYL KETONE","P1CONV","","","","",,"I","","ICIS_PHASE_I",24-JUN-05,"SCR_5162",04-MAY-07,"METHYL ETHYL KETONE"
2543,"MTBE , METHYL TERTiary-BUTYL ETHER","P1CONV","","","","",,"I","","ICIS_PHASE_I",24-JUN-05,"ICIS",03-FEB-07,"MTBE , METHYL TERTiary-BUTYL ETHER"
2553,"METHYL-T-BUTYL","P1CONV","","","","",,"I","","ICIS_PHASE_I",24-JUN-05,"ICIS",03-FEB-07,"METHYL-T-BUTYL"
2560,"METHYLENE","P1CONV","","","","",,"I","","ICIS_PHASE_I",24-JUN-05,"ICIS",03-FEB-07,"METHYLENE"
2566,"METHYLENE CHLORIDE","P1CONV","","","75092","",,"I","","ICIS_PHASE_I",24-JUN-05,"ICIS",03-FEB-07,"METHYLENE CHLORIDE"
2576,"METHYLENE DIISOCYANATE","P1CONV","","","104494","",,"I","","ICIS_PHASE_I",24-JUN-05,"SCR_5162",04-MAY-07,"METHYLENE DIISOCYANATE"
2588,"METHYLVINYL","P1CONV","","","","",,"I","","ICIS_PHASE_I",24-JUN-05,"ICIS",03-FEB-07,"METHYLVINYL"
2594,"MFO","P1CONV","","","","",,"I","","ICIS_PHASE_I",24-JUN-05,"ICIS",03-FEB-07,"MFO"
2597,"MGD","P1CONV","","","","",,"I","","ICIS_PHASE_I",24-JUN-05,"ICIS",03-FEB-07,"MGD"
2605,"MICROBAN S-580","P1CONV","","","","",,"I","","ICIS_PHASE_I",24-JUN-05,"ICIS",03-FEB-07,"MICROBAN S-580"
2612,"MICROBIOLOGICALS","P1CONV","","","","",,"I","","ICIS_PHASE_I",24-JUN-05,"ICIS",03-FEB-07,"MICROBIOLOGICALS"
2619,"MILITARY WASTE","P1CONV","","","","",,"I","","ICIS_PHASE_I",24-JUN-05,"ICIS",03-FEB-07,"MILITARY WASTE"
2626,"MINE TAILINGS","P1CONV","","","","",,"I","","ICIS_PHASE_I",24-JUN-05,"ICIS",03-FEB-07,"MINE TAILINGS"
2633,"MIREX","P1CONV","","","","",,"I","","ICIS_PHASE_I",24-JUN-05,"ICIS",03-FEB-07,"MIREX"
2637,"MISC","P1CONV","","","","",,"I","","ICIS_PHASE_I",24-JUN-05,"ICIS",03-FEB-07,"MISC"
2641,"MISC. HAZARDOUS LAB CHEMICALS","P1CONV","","","","",,"I","","ICIS_PHASE_I",24-JUN-05,"ICIS",03-FEB-07,"MISC. HAZARDOUS LAB CHEMICALS"
2653,"MIXTURE","P1CONV","","","64572536","",,"I","","ICIS_PHASE_I",24-JUN-05,"ICIS",03-FEB-07,"MIXTURE"
2661,"MOLYBDENUM TRIOXIDE","P1CONV","","","1313275","",,"I","","ICIS_PHASE_I",24-JUN-05,"SCR_5162",04-MAY-07,"MOLYBDENUM TRIOXIDE"
2672,"MORTAR","P1CONV","","","","",,"I","","ICIS_PHASE_I",24-JUN-05,"ICIS",03-FEB-07,"MORTAR"
2677,"MOUSE OUT","P1CONV","","","","",,"I","","ICIS_PHASE_I",24-JUN-05,"ICIS",03-FEB-07,"MOUSE OUT"
2687,"MUNICIPAL WASTEWATER","P1CONV","","","","",,"I","","ICIS_PHASE_I",24-JUN-05,"ICIS",03-FEB-07,"MUNICIPAL WASTEWATER"
2706,"N-NITROSODIMETHYLAMINE","P1CONV","","","","",,"I","","ICIS_PHASE_I",24-JUN-05,"ICIS",03-FEB-07,"N-NITROSODIMETHYLAMINE"
2724,"NAPTHALENE","P1CONV","","","91203","",,"I","","ICIS_PHASE_I",24-JUN-05,"SCR_5162",04-MAY-07,"NAPTHALENE"
2732,"NEW CHEMICAL SUBSTAN","P1CONV","","","","",,"I","","ICIS_PHASE_I",24-JUN-05,"ICIS",03-FEB-07,"NEW CHEMICAL SUBSTAN"
2741,"Nickel","149674","WTR","","7440020","",,"A","","ICIS_PHASE_I",24-JUN-05,"SCR_5162",04-MAY-07,"Nickel"
2747,"NICKEL CHLORIDE, POTASSIUM CYANIDE","P1CONV","","","","",,"I","","ICIS_PHASE_I",24-JUN-05,"ICIS",03-FEB-07,"NICKEL CHLORIDE, POTASSIUM CYANIDE"
2761,"NISCELLANEOUS FREE OIL [MFO]","P1CONV","","","","",,"I","","ICIS_PHASE_I",24-JUN-05,"SCR_9071",26-JUL-13,"NISCELLANEOUS FREE OIL [MFO]"
2783,"NITRIC","P1CONV","","","","",,"I","","ICIS_PHASE_I",24-JUN-05,"ICIS",03-FEB-07,"NITRIC"
2787,"Nitric acid","152686","","","7697372","",,"A","","ICIS_PHASE_I",24-JUN-05,"SCR_5162",04-MAY-07,"Nitric acid"
2807,"NITRITE PLUS NITRATE","P1CONV","","","00630","",,"I","","ICIS_PHASE_I",24-JUN-05,"ICIS",03-FEB-07,"NITRITE PLUS NITRATE"
2818,"NITROGEN [GROUNDWATER]","P1CONV","","","","",,"I","","ICIS_PHASE_I",24-JUN-05,"SCR_9071",26-JUL-13,"NITROGEN [GROUNDWATER]"
2827,"NITROGEN OXIDE, SULFUR DIOXIDE, VOCS","P1CONV","","","","",,"I","","ICIS_PHASE_I",24-JUN-05,"ICIS",03-FEB-07,"NITROGEN OXIDE, SULFUR DIOXIDE, VOCS"
2842,"NMP","P1CONV","","","","",,"I","","ICIS_PHASE_I",24-JUN-05,"ICIS",03-FEB-07,"NMP"
2874,"NON-HALOGENATED ORG.","P1CONV","","","","",,"I","","ICIS_PHASE_I",24-JUN-05,"ICIS",03-FEB-07,"NON-HALOGENATED ORG."
2883,"NON-TOXIC","P1CONV","","","","",,"I","","ICIS_PHASE_I",24-JUN-05,"ICIS",03-FEB-07,"NON-TOXIC"
2888,"NONHALOGENATED SOLVE","P1CONV","","","","",,"I","","ICIS_PHASE_I",24-JUN-05,"SCR_5162",04-MAY-07,"NONHALOGENATED SOLVE"
2910,"NUMEROUS DRUMS CONTAINING NICKEL","P1CONV","","","","",,"I","","ICIS_PHASE_I",24-JUN-05,"ICIS",03-FEB-07,"NUMEROUS DRUMS CONTAINING NICKEL"
2954,"OIL CONTAMINANTS","P1CONV","","","","",,"I","","ICIS_PHASE_I",24-JUN-05,"ICIS",03-FEB-07,"OIL CONTAMINANTS"
2962,"OIL RE-REFINING WASTE","P1CONV","","","","",,"I","","ICIS_PHASE_I",24-JUN-05,"ICIS",03-FEB-07,"OIL RE-REFINING WASTE"
2971,"OIL, GREASE, PHENOL","P1CONV","","","","",,"I","","ICIS_PHASE_I",24-JUN-05,"ICIS",03-FEB-07,"OIL, GREASE, PHENOL"
2980,"OILY WATER","P1CONV","","","","",,"I","","ICIS_PHASE_I",24-JUN-05,"ICIS",03-FEB-07,"OILY WATER"
2986,"OPACITY, TEMP","P1CONV","","","","",,"I","","ICIS_PHASE_I",24-JUN-05,"ICIS",03-FEB-07,"OPACITY, TEMP"
2995,"ORGANIC DEBRIS","P1CONV","","","","",,"I","","ICIS_PHASE_I",24-JUN-05,"ICIS",03-FEB-07,"ORGANIC DEBRIS"
3002,"ORGANIC, INORGANIC, REACTIVE","P1CONV","","","","",,"I","","ICIS_PHASE_I",24-JUN-05,"ICIS",03-FEB-07,"ORGANIC, INORGANIC, REACTIVE"
3014,"ORYZULIN TECHNICAL","P1CONV","","","","",,"I","","ICIS_PHASE_I",24-JUN-05,"ICIS",03-FEB-07,"ORYZULIN TECHNICAL"
3022,"OTHER CONTAMINANTS","P1CONV","","","","",,"I","","ICIS_PHASE_I",24-JUN-05,"ICIS",03-FEB-07,"OTHER CONTAMINANTS"
3031,"OTHER PESTICIDES","P1CONV","","","","",,"I","","ICIS_PHASE_I",24-JUN-05,"ICIS",03-FEB-07,"OTHER PESTICIDES"
3038,"OTHER WOOD TREATING CHEMICALS","P1CONV","","","","",,"I","","ICIS_PHASE_I",24-JUN-05,"ICIS",03-FEB-07,"OTHER WOOD TREATING CHEMICALS"
3050,"OXYFLUORFEN","P1CONV","","","","",,"I","","ICIS_PHASE_I",24-JUN-05,"ICIS",03-FEB-07,"OXYFLUORFEN"
3056,"OZONE DEPLETING SUBSTANCES","P1CONV","","","","",,"I","","ICIS_PHASE_I",24-JUN-05,"ICIS",03-FEB-07,"OZONE DEPLETING SUBSTANCES"
3083,"P017","P1CONV","","","","",,"I","","ICIS_PHASE_I",24-JUN-05,"ICIS",03-FEB-07,"P017"
3086,"P022-P024","P1CONV","","","","",,"I","","ICIS_PHASE_I",24-JUN-05,"ICIS",03-FEB-07,"P022-P024"
3092,"PACS","P1CONV","","","","",,"I","","ICIS_PHASE_I",24-JUN-05,"ICIS",03-FEB-07,"PACS"
3099,"PAINT AND RELATED WASTE","P1CONV","","","","",,"I","","ICIS_PHASE_I",24-JUN-05,"ICIS",03-FEB-07,"PAINT AND RELATED WASTE"
3116,"PAINT WASTE MATERIALS","P1CONV","","","","",,"I","","ICIS_PHASE_I",24-JUN-05,"ICIS",03-FEB-07,"PAINT WASTE MATERIALS"
3126,"PARAPHENYLENE","P1CONV","","","","",,"I","","ICIS_PHASE_I",24-JUN-05,"ICIS",03-FEB-07,"PARAPHENYLENE"
3132,"PART WASHING SOLVENT","P1CONV","","","","",,"I","","ICIS_PHASE_I",24-JUN-05,"SCR_5162",04-MAY-07,"PART WASHING SOLVENT"
3144,"PARTICULATE MATTER [PMO]","P1CONV","","","","",,"I","","ICIS_PHASE_I",24-JUN-05,"SCR_9071",26-JUL-13,"PARTICULATE MATTER [PMO]"
3155,"PARTICULATES PM 10","P1CONV","","","","",,"I","","ICIS_PHASE_I",24-JUN-05,"ICIS",03-FEB-07,"PARTICULATES PM 10"
3173,"PCB","P1CONV","","","1336363","",,"I","","ICIS_PHASE_I",24-JUN-05,"SCR_5162",04-MAY-07,"PCB"
3205,"PENTABORANE [BSHQ]","P1CONV","","","19624227","",,"I","","ICIS_PHASE_I",24-JUN-05,"SCR_9071",26-JUL-13,"PENTABORANE [BSHQ]"
3216,"PERCHLORETHYLENE","P1CONV","","","","",,"A","","ICIS_PHASE_I",24-JUN-05,"kwc",06-MAY-08,"PERCHLORETHYLENE"
3224,"PERFOXIDE","P1CONV","","","","",,"I","","ICIS_PHASE_I",24-JUN-05,"ICIS",03-FEB-07,"PERFOXIDE"
3234,"PESTICIDAL CHALK","P1CONV","","","","",,"I","","ICIS_PHASE_I",24-JUN-05,"ICIS",03-FEB-07,"PESTICIDAL CHALK"
3242,"PESTICIDE WASTEWATER","P1CONV","","","","",,"I","","ICIS_PHASE_I",24-JUN-05,"ICIS",03-FEB-07,"PESTICIDE WASTEWATER"
3251,"PET - OIL/GAS","P1CONV","","","","",,"I","","ICIS_PHASE_I",24-JUN-05,"ICIS",03-FEB-07,"PET - OIL/GAS"
3258,"PETROLEUM AND OTHER OILS","P1CONV","","","","",,"I","","ICIS_PHASE_I",24-JUN-05,"ICIS",03-FEB-07,"PETROLEUM AND OTHER OILS"
3268,"PETROLEUM HYDROCARBON","P1CONV","","","","",,"I","","ICIS_PHASE_I",24-JUN-05,"ICIS",03-FEB-07,"PETROLEUM HYDROCARBON"
3277,"PETROLEUM PRODUCT","P1CONV","","","","",,"I","","ICIS_PHASE_I",24-JUN-05,"ICIS",03-FEB-07,"PETROLEUM PRODUCT"
2376,"LO VOL ESTER 4-LB","P1CONV","","","","",,"I","","ICIS_PHASE_I",24-JUN-05,"ICIS",03-FEB-07,"LO VOL ESTER 4-LB"
2377,"LOG FLUME WATER","P1CONV","","","","",,"I","","ICIS_PHASE_I",24-JUN-05,"ICIS",03-FEB-07,"LOG FLUME WATER"
2378,"LOGS AND BARK","P1CONV","","","","",,"I","","ICIS_PHASE_I",24-JUN-05,"ICIS",03-FEB-07,"LOGS AND BARK"
2379,"LORSBAN 4E INSECTICI","P1CONV","","","","",,"I","","ICIS_PHASE_I",24-JUN-05,"ICIS",03-FEB-07,"LORSBAN 4E INSECTICI"
2380,"LOW LEVEL RADIOACTIVE WASTE","P1CONV","","","","",,"I","","ICIS_PHASE_I",24-JUN-05,"ICIS",03-FEB-07,"LOW LEVEL RADIOACTIVE WASTE"
2381,"LOW PH","P1CONV","","","","",,"I","","ICIS_PHASE_I",24-JUN-05,"ICIS",03-FEB-07,"LOW PH"
2383,"LOW SULFUR DIESEL FUEL","P1CONV","","","68476046","",,"I","","ICIS_PHASE_I",24-JUN-05,"ICIS",03-FEB-07,"LOW SULFUR DIESEL FUEL"
2386,"LOW VOL 6 ESTER WEED","P1CONV","","","","",,"I","","ICIS_PHASE_I",24-JUN-05,"ICIS",03-FEB-07,"LOW VOL 6 ESTER WEED"
2387,"LOW-LEVEL RADIOACTIVE LAB WASTE","P1CONV","","","","",,"I","","ICIS_PHASE_I",24-JUN-05,"ICIS",03-FEB-07,"LOW-LEVEL RADIOACTIVE LAB WASTE"
2389,"LUBRICANTS","P1CONV","","","","",,"I","","ICIS_PHASE_I",24-JUN-05,"ICIS",03-FEB-07,"LUBRICANTS"
2390,"LUBRICATING OIL","P1CONV","","","","",,"I","","ICIS_PHASE_I",24-JUN-05,"ICIS",03-FEB-07,"LUBRICATING OIL"
2392,"M-CRESOL","P1CONV","","","","",,"I","","ICIS_PHASE_I",24-JUN-05,"ICIS",03-FEB-07,"M-CRESOL"
2270,"LASSO II","P1CONV","","","","",,"I","","ICIS_PHASE_I",24-JUN-05,"ICIS",03-FEB-07,"LASSO II"
1102,"COL","P1CONV","","","","",,"I","","ICIS_PHASE_I",24-JUN-05,"ICIS",03-FEB-07,"COL"
1106,"COLIFORM [ACUTE MCL]","P1CONV","","","","",,"I","","ICIS_PHASE_I",24-JUN-05,"SCR_9071",26-JUL-13,"COLIFORM [ACUTE MCL]"
1115,"COLLECTION ACTION","P1CONV","","","","",,"I","","ICIS_PHASE_I",24-JUN-05,"ICIS",03-FEB-07,"COLLECTION ACTION"
3455,"POTENTIAL F001","P1CONV","","","","",,"I","","ICIS_PHASE_I",24-JUN-05,"ICIS",03-FEB-07,"POTENTIAL F001"
3456,"POTENTIAL FIRE HAZARD","P1CONV","","","","",,"I","","ICIS_PHASE_I",24-JUN-05,"ICIS",03-FEB-07,"POTENTIAL FIRE HAZARD"
3457,"POTENTIAL OPACITY","P1CONV","","","","",,"I","","ICIS_PHASE_I",24-JUN-05,"ICIS",03-FEB-07,"POTENTIAL OPACITY"
3458,"POTENTIALLY PCBS","P1CONV","","","","",,"I","","ICIS_PHASE_I",24-JUN-05,"ICIS",03-FEB-07,"POTENTIALLY PCBS"
3459,"POTW","P1CONV","","","","",,"I","","ICIS_PHASE_I",24-JUN-05,"ICIS",03-FEB-07,"POTW"
3460,"PRECIP. CAL. CARB. USP. LT.","P1CONV","","","471341","",,"I","","ICIS_PHASE_I",24-JUN-05,"SCR_5162",04-MAY-07,"PRECIP. CAL. CARB. USP. LT."
3461,"PREMIUM LAND USE","P1CONV","","","","",,"I","","ICIS_PHASE_I",24-JUN-05,"ICIS",03-FEB-07,"PREMIUM LAND USE"
3028,"OTHER METALS","P1CONV","","","","",,"I","","ICIS_PHASE_I",24-JUN-05,"ICIS",03-FEB-07,"OTHER METALS"
